plan_id,geometry_target_id,step_order,action_pt,expected_artifact_pt,success_criteria_pt,fail_closed_outcome_pt,manual_review_required,can_be_automated_future,requires_network_future,requires_official_source_future,requires_sar_future
GPL_00689,GEO_0539,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00690,GEO_0540,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00691,GEO_0541,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00692,GEO_0542,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00693,GEO_0543,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00694,GEO_0544,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00695,GEO_0545,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00696,GEO_0546,1,manter como contexto/bloqueado; sem aquisicao geometrica neste marco,nenhum artefato de aquisicao neste marco,registro preservado como contexto auditavel,"permanece review-only, sem promocao e sem treino",true,false,false,false,false
GPL_00697,GEO_0547,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00698,GEO_0547,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00699,GEO_0547,3,preparar alvo de footprint tecnico SAR para execucao futura (sem rodar SAR),especificacao de footprint SAR,especificacao de footprint SAR registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,false,false,true
GPL_00700,GEO_0547,4,validar/fortalecer o vinculo entre geometria e patch REV-P,patch_link_quality forte auditavel,patch_link_quality forte auditavel registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00701,GEO_0548,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00702,GEO_0548,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00703,GEO_0548,3,preparar alvo de footprint tecnico SAR para execucao futura (sem rodar SAR),especificacao de footprint SAR,especificacao de footprint SAR registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,false,false,true
GPL_00704,GEO_0548,4,validar/fortalecer o vinculo entre geometria e patch REV-P,patch_link_quality forte auditavel,patch_link_quality forte auditavel registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00705,GEO_0549,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00706,GEO_0549,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00707,GEO_0549,3,preparar alvo de footprint tecnico SAR para execucao futura (sem rodar SAR),especificacao de footprint SAR,especificacao de footprint SAR registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,false,false,true
GPL_00708,GEO_0549,4,validar/fortalecer o vinculo entre geometria e patch REV-P,patch_link_quality forte auditavel,patch_link_quality forte auditavel registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00709,GEO_0550,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00710,GEO_0550,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00711,GEO_0550,3,preparar alvo de footprint tecnico SAR para execucao futura (sem rodar SAR),especificacao de footprint SAR,especificacao de footprint SAR registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,false,false,true
GPL_00712,GEO_0550,4,validar/fortalecer o vinculo entre geometria e patch REV-P,patch_link_quality forte auditavel,patch_link_quality forte auditavel registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00713,GEO_0551,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00714,GEO_0551,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00715,GEO_0551,3,preparar alvo de footprint tecnico SAR para execucao futura (sem rodar SAR),especificacao de footprint SAR,especificacao de footprint SAR registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,false,false,true
GPL_00716,GEO_0551,4,validar/fortalecer o vinculo entre geometria e patch REV-P,patch_link_quality forte auditavel,patch_link_quality forte auditavel registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00717,GEO_0552,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00718,GEO_0552,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00719,GEO_0552,3,preparar alvo de footprint tecnico SAR para execucao futura (sem rodar SAR),especificacao de footprint SAR,especificacao de footprint SAR registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,false,false,true
GPL_00720,GEO_0552,4,validar/fortalecer o vinculo entre geometria e patch REV-P,patch_link_quality forte auditavel,patch_link_quality forte auditavel registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00721,GEO_0553,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00722,GEO_0553,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00723,GEO_0553,3,preparar alvo de footprint tecnico SAR para execucao futura (sem rodar SAR),especificacao de footprint SAR,especificacao de footprint SAR registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,false,false,true
GPL_00724,GEO_0553,4,validar/fortalecer o vinculo entre geometria e patch REV-P,patch_link_quality forte auditavel,patch_link_quality forte auditavel registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00725,GEO_0554,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00726,GEO_0554,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00727,GEO_0554,3,preparar alvo de footprint tecnico SAR para execucao futura (sem rodar SAR),especificacao de footprint SAR,especificacao de footprint SAR registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,false,false,true
GPL_00728,GEO_0554,4,validar/fortalecer o vinculo entre geometria e patch REV-P,patch_link_quality forte auditavel,patch_link_quality forte auditavel registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
GPL_00729,GEO_0555,1,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),poligono oficial associado ao evento,poligono oficial associado ao evento registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00730,GEO_0555,2,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),geometria/atributo oficial da base setorial,geometria/atributo oficial da base setorial registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,true,true,false
GPL_00731,GEO_0555,3,preparar alvo de footprint tecnico SAR para execucao futura (sem rodar SAR),especificacao de footprint SAR,especificacao de footprint SAR registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,true,false,false,true
GPL_00732,GEO_0555,4,validar/fortalecer o vinculo entre geometria e patch REV-P,patch_link_quality forte auditavel,patch_link_quality forte auditavel registrado e auditavel,"sem o artefato, permanece review-only sem promocao",true,false,false,false,false
