missingness_mask_id,unified_patch_id,feature_family,feature_available,feature_missing,missing_reason,missingness_allowed,imputation_allowed,imputation_strategy,review_only
S18B_MASK_01700,S18A_PATCH_0284,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01701,S18A_PATCH_0284,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01702,S18A_PATCH_0284,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01703,S18A_PATCH_0284,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01704,S18A_PATCH_0284,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01705,S18A_PATCH_0285,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01706,S18A_PATCH_0285,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01707,S18A_PATCH_0285,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01708,S18A_PATCH_0285,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01709,S18A_PATCH_0285,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01710,S18A_PATCH_0285,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01711,S18A_PATCH_0286,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01712,S18A_PATCH_0286,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01713,S18A_PATCH_0286,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01714,S18A_PATCH_0286,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01715,S18A_PATCH_0286,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01716,S18A_PATCH_0286,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01717,S18A_PATCH_0287,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01718,S18A_PATCH_0287,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01719,S18A_PATCH_0287,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01720,S18A_PATCH_0287,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01721,S18A_PATCH_0287,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01722,S18A_PATCH_0287,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01723,S18A_PATCH_0288,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01724,S18A_PATCH_0288,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01725,S18A_PATCH_0288,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01726,S18A_PATCH_0288,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01727,S18A_PATCH_0288,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01728,S18A_PATCH_0288,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01729,S18A_PATCH_0289,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01730,S18A_PATCH_0289,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01731,S18A_PATCH_0289,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01732,S18A_PATCH_0289,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01733,S18A_PATCH_0289,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01734,S18A_PATCH_0289,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01735,S18A_PATCH_0290,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01736,S18A_PATCH_0290,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01737,S18A_PATCH_0290,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01738,S18A_PATCH_0290,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01739,S18A_PATCH_0290,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01740,S18A_PATCH_0290,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01741,S18A_PATCH_0291,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01742,S18A_PATCH_0291,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01743,S18A_PATCH_0291,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01744,S18A_PATCH_0291,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01745,S18A_PATCH_0291,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01746,S18A_PATCH_0291,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01747,S18A_PATCH_0292,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01748,S18A_PATCH_0292,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01749,S18A_PATCH_0292,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01750,S18A_PATCH_0292,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01751,S18A_PATCH_0292,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01752,S18A_PATCH_0292,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01753,S18A_PATCH_0293,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01754,S18A_PATCH_0293,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01755,S18A_PATCH_0293,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01756,S18A_PATCH_0293,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01757,S18A_PATCH_0293,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01758,S18A_PATCH_0293,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01759,S18A_PATCH_0294,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01760,S18A_PATCH_0294,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01761,S18A_PATCH_0294,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01762,S18A_PATCH_0294,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01763,S18A_PATCH_0294,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01764,S18A_PATCH_0294,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01765,S18A_PATCH_0295,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01766,S18A_PATCH_0295,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01767,S18A_PATCH_0295,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01768,S18A_PATCH_0295,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01769,S18A_PATCH_0295,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01770,S18A_PATCH_0295,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01771,S18A_PATCH_0296,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01772,S18A_PATCH_0296,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01773,S18A_PATCH_0296,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01774,S18A_PATCH_0296,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01775,S18A_PATCH_0296,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01776,S18A_PATCH_0296,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01777,S18A_PATCH_0297,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01778,S18A_PATCH_0297,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01779,S18A_PATCH_0297,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01780,S18A_PATCH_0297,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01781,S18A_PATCH_0297,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01782,S18A_PATCH_0297,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01783,S18A_PATCH_0298,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01784,S18A_PATCH_0298,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01785,S18A_PATCH_0298,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01786,S18A_PATCH_0298,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01787,S18A_PATCH_0298,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01788,S18A_PATCH_0298,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01789,S18A_PATCH_0299,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01790,S18A_PATCH_0299,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01791,S18A_PATCH_0299,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01792,S18A_PATCH_0299,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01793,S18A_PATCH_0299,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01794,S18A_PATCH_0299,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01795,S18A_PATCH_0300,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01796,S18A_PATCH_0300,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01797,S18A_PATCH_0300,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01798,S18A_PATCH_0300,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01799,S18A_PATCH_0300,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01800,S18A_PATCH_0300,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01801,S18A_PATCH_0301,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01802,S18A_PATCH_0301,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01803,S18A_PATCH_0301,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01804,S18A_PATCH_0301,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01805,S18A_PATCH_0301,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01806,S18A_PATCH_0301,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01807,S18A_PATCH_0302,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01808,S18A_PATCH_0302,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01809,S18A_PATCH_0302,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01810,S18A_PATCH_0302,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01811,S18A_PATCH_0302,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01812,S18A_PATCH_0302,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01813,S18A_PATCH_0303,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01814,S18A_PATCH_0303,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01815,S18A_PATCH_0303,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01816,S18A_PATCH_0303,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01817,S18A_PATCH_0303,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01818,S18A_PATCH_0303,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01819,S18A_PATCH_0304,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01820,S18A_PATCH_0304,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01821,S18A_PATCH_0304,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01822,S18A_PATCH_0304,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01823,S18A_PATCH_0304,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01824,S18A_PATCH_0304,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01825,S18A_PATCH_0305,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01826,S18A_PATCH_0305,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01827,S18A_PATCH_0305,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01828,S18A_PATCH_0305,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01829,S18A_PATCH_0305,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01830,S18A_PATCH_0305,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01831,S18A_PATCH_0306,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01832,S18A_PATCH_0306,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01833,S18A_PATCH_0306,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01834,S18A_PATCH_0306,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01835,S18A_PATCH_0306,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01836,S18A_PATCH_0306,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01837,S18A_PATCH_0307,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01838,S18A_PATCH_0307,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01839,S18A_PATCH_0307,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01840,S18A_PATCH_0307,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01841,S18A_PATCH_0307,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01842,S18A_PATCH_0307,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01843,S18A_PATCH_0308,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01844,S18A_PATCH_0308,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01845,S18A_PATCH_0308,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01846,S18A_PATCH_0308,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01847,S18A_PATCH_0308,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01848,S18A_PATCH_0308,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01849,S18A_PATCH_0309,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01850,S18A_PATCH_0309,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01851,S18A_PATCH_0309,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01852,S18A_PATCH_0309,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01853,S18A_PATCH_0309,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01854,S18A_PATCH_0309,quality_lineage,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01855,S18A_PATCH_0310,physical_topography,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01856,S18A_PATCH_0310,hydrology_proximity,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01857,S18A_PATCH_0310,urban_landcover,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01858,S18A_PATCH_0310,spectral_sentinel2,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01859,S18A_PATCH_0310,rainfall_chirps,true,false,available,true,unsupervised_only,none,true
S18B_MASK_01860,S18A_PATCH_0310,quality_lineage,true,false,available,true,unsupervised_only,none,true
